scenario_name,base_scenario,scenario_name,W1,W2,W3,Epsilon,l,feature_DistNormalisedMean,feature_FlowNormalisedMean,feature_DistTraceProportion,feature_FlowTraceProportion,feature_DistSparsity,feature_FlowSparsity,feature_DistDominance,feature_FlowDominance,feature_DistTRIPOD,feature_FlowTRIPOD,feature_DistDiversity,feature_FlowDiversity,feature_DistOutliers,feature_FlowOutliers,feature_DistAlpha,feature_FlowAlpha,feature_DistBeta,feature_FlowBeta,feature_DistSkew,feature_FlowSkew,feature_DistKurt,feature_FlowKurt,feature_DistNearSimilarity,feature_FlowNearSimilarity,feature_Size,feature_GLBound,feature_DistributionSimilar,feature_MaxSymmetry,feature_RuggednessCoeff,feature_LeastDominance,feature_MostDominance,feature_FixOnePropImprovement,feature_FitnessDistCorr,feature_AverageDistToOpt,feature_EscapeProb,feature_BaseDispMetric,feature_OptDispMetric,feature_AvgDescent,feature_OptFitnessCoeff,feature_EntropyDifference,base_scenario,succession
recomb81_Dterm_Fhypr_3,recomb81_Dterm_Fhypr_3,recomb81_Dterm_Fhypr_3,0.0,0.999937,6.3e-05,20.25063,20.251244,0.813581310279563,0.0555301529238429,0.0,0.0,0.0129553421734492,0.934156378600823,0.0023495797073724,0.045344408562671,0.988678381967661,0.0,0.3445072377949,0.0184656677966081,0.0210333790580704,0.065843621399177,0.354722491605339,0.0001175974570174,0.110554660551612,0.0132680520777723,-0.421423261978707,0.672362308612195,0.279743902408911,0.597064453295803,0.874378317751125,0.892856749359076,0.24497719403956,0.431267110265247,0.0570458968592866,1.0,99.9968891808018,0.0023495797073724,0.045344408562671,-0.0,-0.0296332330077065,0.983333333333332,0.493029055992019,0.0,-0.0061728395061727,0.769135802469136,-0.0524760513813704,0.0,recomb81_Dterm_Fhypr_3,NoElitism
recomb81_Dterm_Fhypr_3_dual,recomb81_Dterm_Fhypr_3,recomb81_Dterm_Fhypr_3_dual,0.0,0.999937,6.3e-05,20.25063,20.251244,0.813581310279563,0.0555301529238429,0.0,0.0,0.0129553421734492,0.934156378600823,0.0023495797073724,0.045344408562671,0.988678381967661,0.0,0.3445072377949,0.0184656677966081,0.0210333790580704,0.065843621399177,0.354722491605339,0.0001175974570174,0.110554660551612,0.0132680520777723,-0.421423261978707,0.672362308612195,0.279743902408911,0.597064453295803,0.874378317751125,0.892856749359076,0.24497719403956,0.431267110265247,0.0570458968592866,1.0,99.9968891808018,0.0023495797073724,0.045344408562671,-0.0,-0.0296332330077065,0.983333333333332,0.493029055992019,0.0,-0.0061728395061727,0.769135802469136,-0.0524760513813704,0.0,recomb81_Dterm_Fhypr_3,NoElitism
recomb81_Dterm_Fhypr_4,recomb81_Dterm_Fhypr_4,recomb81_Dterm_Fhypr_4,0.0,0.999949,5.1e-05,20.250514,20.251016,0.813288293876548,0.0561093329268912,0.0,0.0,0.0132601737540009,0.934156378600823,0.0023594756262651,0.0453615324808949,0.988813788731173,0.0,0.346331494444102,0.0184668118818612,0.0219478737997256,0.065843621399177,0.309032319342063,0.0001174129622276,0.106681447152226,0.0130238779649006,-0.42665272674329,0.672662277110388,0.285608576939233,0.597844786270033,0.874405146475965,0.891696803018717,0.24497719403956,0.43256854516192,0.0565853727735849,1.0,99.9974597978557,0.0023594756262651,0.0453615324808949,-0.0,-0.153234282318856,0.985679012345678,0.496869933906971,0.0,-0.0111111111111114,0.781604938271605,-0.0528428840444115,0.0001862049640651,recomb81_Dterm_Fhypr_4,NoElitism
recomb81_Dterm_Fhypr_4_dual,recomb81_Dterm_Fhypr_4,recomb81_Dterm_Fhypr_4_dual,0.0,0.999949,5.1e-05,20.250514,20.251016,0.813288293876548,0.0561093329268912,0.0,0.0,0.0132601737540009,0.934156378600823,0.0023594756262651,0.0453615324808949,0.988813788731173,0.0,0.346331494444102,0.0184668118818612,0.0219478737997256,0.065843621399177,0.309032319342063,0.0001174129622276,0.106681447152226,0.0130238779649006,-0.42665272674329,0.672662277110388,0.285608576939233,0.597844786270033,0.874405146475965,0.891696803018717,0.24497719403956,0.43256854516192,0.0565853727735849,1.0,99.9974597978557,0.0023594756262651,0.0453615324808949,-0.0,-0.153234282318856,0.985679012345678,0.496869933906971,0.0,-0.0111111111111114,0.781604938271605,-0.0528428840444115,0.0001862049640651,recomb81_Dterm_Fhypr_4,NoElitism
recomb81_Dterm_Fhypr_5,recomb81_Dterm_Fhypr_5,recomb81_Dterm_Fhypr_5,0.0,0.999928,7.2e-05,20.250723,20.251427,0.813706551161485,0.0560534471371234,0.0,0.0,0.0141746684956561,0.934156378600823,0.0023643872990514,0.0453558553628166,0.988456847323274,0.0,0.34569867449763,0.0184653195990316,0.0225575369608291,0.065843621399177,0.227394052397269,0.0001174475153659,0.0967830028444241,0.0130689217060933,-0.422967985816723,0.672552607228619,0.281783422946708,0.597540926367881,0.873279192091622,0.891838177325789,0.24497719403956,0.432005498958176,0.0569156201036263,1.0,99.9964312976644,0.0023643872990514,0.0453558553628166,8.56339096698848e-06,0.0171363036190639,0.98679012345679,0.494525501932909,0.0024691358024691,-0.0037037037037038,0.766666666666666,-0.0522903588776116,0.0025196091979742,recomb81_Dterm_Fhypr_5,NoElitism
recomb81_Dterm_Fhypr_5_dual,recomb81_Dterm_Fhypr_5,recomb81_Dterm_Fhypr_5_dual,0.0,0.999928,7.2e-05,20.250723,20.251427,0.813706551161485,0.0560534471371234,0.0,0.0,0.0141746684956561,0.934156378600823,0.0023643872990514,0.0453558553628166,0.988456847323274,0.0,0.34569867449763,0.0184653195990316,0.0225575369608291,0.065843621399177,0.227394052397269,0.0001174475153659,0.0967830028444241,0.0130689217060933,-0.422967985816723,0.672552607228619,0.281783422946708,0.597540926367881,0.873279192091622,0.891838177325789,0.24497719403956,0.432005498958176,0.0569156201036263,1.0,99.9964312976644,0.0023643872990514,0.0453558553628166,8.56339096698848e-06,0.0171363036190639,0.98679012345679,0.494525501932909,0.0024691358024691,-0.0037037037037038,0.766666666666666,-0.0522903588776116,0.0025196091979742,recomb81_Dterm_Fhypr_5,NoElitism
recomb81_Dterm_Fpalu_1,recomb81_Dterm_Fpalu_1,recomb81_Dterm_Fpalu_1,0.0,0.999966,3.4e-05,20.250336,20.250664,0.811364026063102,0.483807051442789,0.0,0.0,0.0135650053345527,0.0126505105928974,0.0023883485008696,0.001649705710353,0.988827257119654,0.844337133928002,0.345357177608076,0.185074411526627,0.0228623685413809,0.0051821368693796,0.274025983527684,0.718019906240033,0.102937658595368,0.41350271360585,-0.420979694866235,-0.0043377234515271,0.280487687525427,0.251353733156485,0.873415745688287,0.894318428863386,0.24497719403956,0.470263849148188,0.046080168571057,1.0,99.9983411266674,0.001649705710353,0.0023883485008696,-0.0,0.0720366366935545,0.986543209876543,0.502135553061479,-0.0012345679012346,0.0,0.630246913580247,-0.0227353109123805,0.0,recomb81_Dterm_Fpalu_1,NoElitism
recomb81_Dterm_Fpalu_1_dual,recomb81_Dterm_Fpalu_1,recomb81_Dterm_Fpalu_1_dual,0.0,0.999966,3.4e-05,20.250336,20.250664,0.811364026063102,0.483807051442789,0.0,0.0,0.0135650053345527,0.0126505105928974,0.0023883485008696,0.001649705710353,0.988827257119654,0.844337133928002,0.345357177608076,0.185074411526627,0.0228623685413809,0.0051821368693796,0.274025983527684,0.718019906240033,0.102937658595368,0.41350271360585,-0.420979694866235,-0.0043377234515271,0.280487687525427,0.251353733156485,0.873415745688287,0.894318428863386,0.24497719403956,0.470263849148188,0.046080168571057,1.0,99.9983411266674,0.001649705710353,0.0023883485008696,-0.0,0.0720366366935545,0.986543209876543,0.502135553061479,-0.0012345679012346,0.0,0.630246913580247,-0.0227353109123805,0.0,recomb81_Dterm_Fpalu_1,NoElitism
recomb81_Dterm_Fpalu_2,recomb81_Dterm_Fpalu_2,recomb81_Dterm_Fpalu_2,0.0,0.999949,5.1e-05,20.250511,20.25101,0.813560042959985,0.48343135245363,0.0,0.0,0.0132601737540009,0.0126505105928974,0.0023653357030804,0.0016471672045284,0.988702037675379,0.823079239198635,0.344755119987416,0.21506125239028,0.0213382106386222,0.0097546105776558,0.304123392944091,0.718019844056511,0.102980153505996,0.413493413467954,-0.422566053068735,0.0260078577618644,0.281698130821132,0.264354511813994,0.87394133227227,0.893827462094194,0.24497719403956,0.469866778858316,0.0430286615242077,1.0,99.9974755249609,0.0016471672045284,0.0023653357030804,8.2596808849854e-06,0.0356924215085457,0.985679012345678,0.501206509539843,0.0049382716049381,0.0012345679012344,0.63716049382716,-0.0221054678883463,0.001825295439451,recomb81_Dterm_Fpalu_2,Elitism
recomb81_Dterm_Fpalu_2_dual,recomb81_Dterm_Fpalu_2,recomb81_Dterm_Fpalu_2_dual,0.0,0.999949,5.1e-05,20.250511,20.25101,0.813560042959985,0.48343135245363,0.0,0.0,0.0132601737540009,0.0126505105928974,0.0023653357030804,0.0016471672045284,0.988702037675379,0.823079239198635,0.344755119987416,0.21506125239028,0.0213382106386222,0.0097546105776558,0.304123392944091,0.718019844056511,0.102980153505996,0.413493413467954,-0.422566053068735,0.0260078577618644,0.281698130821132,0.264354511813994,0.87394133227227,0.893827462094194,0.24497719403956,0.469866778858316,0.0430286615242077,1.0,99.9974755249609,0.0016471672045284,0.0023653357030804,8.2596808849854e-06,0.0356924215085457,0.985679012345678,0.501206509539843,0.0049382716049381,0.0012345679012344,0.63716049382716,-0.0221054678883463,0.001825295439451,recomb81_Dterm_Fpalu_2,Elitism
recomb81_Dterm_Fpalu_3,recomb81_Dterm_Fpalu_3,recomb81_Dterm_Fpalu_3,0.0,0.999975,2.5e-05,20.250245,20.250484,0.812820412845918,0.491325871223264,0.0,0.0,0.0138698369151044,0.0126505105928974,0.0023689534192755,0.0010249979929702,0.988171163240864,0.774943383855964,0.346691512544615,0.160411030897694,0.0225575369608291,0.0173754000914495,0.238886982498721,0.71801589718346,0.0919556177686854,0.412900877227117,-0.423880849017014,0.0305802829877784,0.28426692054605,0.340550944401628,0.872402917766755,0.926309351348178,0.24497719403956,0.457988357845272,0.0476485116425517,1.0,99.9987901526547,0.0010249979929702,0.0023689534192755,-0.0,0.055606364025372,0.985185185185184,0.499466891133558,0.0037037037037036,-0.0024691358024689,0.638888888888889,-0.0224159764299038,0.0049394216923885,recomb81_Dterm_Fpalu_3,Elitism
recomb81_Dterm_Fpalu_3_dual,recomb81_Dterm_Fpalu_3,recomb81_Dterm_Fpalu_3_dual,0.0,0.999975,2.5e-05,20.250245,20.250484,0.812820412845918,0.491325871223264,0.0,0.0,0.0138698369151044,0.0126505105928974,0.0023689534192755,0.0010249979929702,0.988171163240864,0.774943383855964,0.346691512544615,0.160411030897694,0.0225575369608291,0.0173754000914495,0.238886982498721,0.71801589718346,0.0919556177686854,0.412900877227117,-0.423880849017014,0.0305802829877784,0.28426692054605,0.340550944401628,0.872402917766755,0.926309351348178,0.24497719403956,0.457988357845272,0.0476485116425517,1.0,99.9987901526547,0.0010249979929702,0.0023689534192755,-0.0,0.055606364025372,0.985185185185184,0.499466891133558,0.0037037037037036,-0.0024691358024689,0.638888888888889,-0.0224159764299038,0.0049394216923885,recomb81_Dterm_Fpalu_3,Elitism
recomb81_Dterm_Fpalu_4,recomb81_Dterm_Fpalu_4,recomb81_Dterm_Fpalu_4,0.0,0.999956,4.4e-05,20.250443,20.250876,0.812513218229873,0.457733034701712,0.0,0.0,0.0144795000762079,0.0126505105928974,0.0023579981289796,0.0016067685813597,0.988462230576377,0.79533898648971,0.347225186338982,0.16897891213601,0.0210333790580704,0.0091449474165523,0.208136315787618,0.718075067407958,0.0926901547950398,0.421353880443313,-0.422274843618937,0.045984294076515,0.281321352073134,0.297119526693811,0.874512453564339,0.90439176647032,0.24497719403956,0.466630358512852,0.0450454211893805,1.0,99.9978111932204,0.0016067685813597,0.0023579981289796,-0.0,-0.136993511480931,0.985185185185184,0.492103130066093,0.0012345679012344,-0.0012345679012344,0.642345679012346,-0.0232814969880126,0.0045787181455139,recomb81_Dterm_Fpalu_4,NoElitism
recomb81_Dterm_Fpalu_4_dual,recomb81_Dterm_Fpalu_4,recomb81_Dterm_Fpalu_4_dual,0.0,0.999956,4.4e-05,20.250443,20.250876,0.812513218229873,0.457733034701712,0.0,0.0,0.0144795000762079,0.0126505105928974,0.0023579981289796,0.0016067685813597,0.988462230576377,0.79533898648971,0.347225186338982,0.16897891213601,0.0210333790580704,0.0091449474165523,0.208136315787618,0.718075067407958,0.0926901547950398,0.421353880443313,-0.422274843618937,0.045984294076515,0.281321352073134,0.297119526693811,0.874512453564339,0.90439176647032,0.24497719403956,0.466630358512852,0.0450454211893805,1.0,99.9978111932204,0.0016067685813597,0.0023579981289796,-0.0,-0.136993511480931,0.985185185185184,0.492103130066093,0.0012345679012344,-0.0012345679012344,0.642345679012346,-0.0232814969880126,0.0045787181455139,recomb81_Dterm_Fpalu_4,NoElitism
recomb81_Dterm_Fpalu_5,recomb81_Dterm_Fpalu_5,recomb81_Dterm_Fpalu_5,0.0,0.999931,6.9e-05,20.250687,20.251356,0.813274115663497,0.47383127839413,0.0,0.0,0.0132601737540009,0.0126505105928974,0.0023508863478196,0.0016726638237,0.988447068350692,0.800020788719008,0.346880867575779,0.208487855357547,0.0225575369608291,0.016765736930346,0.307560457328628,0.718038836814051,0.105051158165971,0.416286282866423,-0.421490796139964,0.0405064380786876,0.281138767506344,0.313047278545121,0.873674392340245,0.899513317320067,0.24497719403956,0.462917648277666,0.0422700193007313,1.0,99.9966087927589,0.0016726638237,0.0023508863478196,4.43295941816588e-05,0.171396879595701,0.987901234567901,0.501003865818681,0.0037037037037036,0.0098765432098764,0.64925925925926,-0.022931163731259,0.0031147241377493,recomb81_Dterm_Fpalu_5,NoElitism
recomb81_Dterm_Fpalu_5_dual,recomb81_Dterm_Fpalu_5,recomb81_Dterm_Fpalu_5_dual,0.0,0.999931,6.9e-05,20.250687,20.251356,0.813274115663497,0.47383127839413,0.0,0.0,0.0132601737540009,0.0126505105928974,0.0023508863478196,0.0016726638237,0.988447068350692,0.800020788719008,0.346880867575779,0.208487855357547,0.0225575369608291,0.016765736930346,0.307560457328628,0.718038836814051,0.105051158165971,0.416286282866423,-0.421490796139964,0.0405064380786876,0.281138767506344,0.313047278545121,0.873674392340245,0.899513317320067,0.24497719403956,0.462917648277666,0.0422700193007313,1.0,99.9966087927589,0.0016726638237,0.0023508863478196,4.43295941816588e-05,0.171396879595701,0.987901234567901,0.501003865818681,0.0037037037037036,0.0098765432098764,0.64925925925926,-0.022931163731259,0.0031147241377493,recomb81_Dterm_Fpalu_5,NoElitism
recomb81_Dterm_Frand_1,recomb81_Dterm_Frand_1,recomb81_Dterm_Frand_1,0.0,0.999748,0.000252,20.252516,20.25497,0.813330828515694,0.504479573398031,0.0,0.0127350087189445,0.0141746684956561,0.0004572473708276,0.0023575435189648,0.0037692341100555,0.988105351377672,0.894864635835959,0.345737515797231,0.790453963272237,0.0213382106386222,0.0,0.219468781669699,0.631715916520968,0.0897735754088576,0.365277485221731,-0.423133097766324,0.0057204041030091,0.282784940363803,0.151434938321006,0.873605949743013,0.754315402088856,0.24497719403956,0.492630838334276,0.039647828139856,1.0,99.9875728740791,0.0023575435189648,0.0037692341100555,0.0001665149605362,0.0998431994615883,0.985802469135801,0.491046265120339,0.0012345679012344,0.0,0.724197530864198,-0.0346129502199905,0.0030034213012948,recomb81_Dterm_Frand_1,NoElitism
recomb81_Dterm_Frand_1_dual,recomb81_Dterm_Frand_1,recomb81_Dterm_Frand_1_dual,0.0,0.999748,0.000252,20.252516,20.25497,0.813330828515694,0.504479573398031,0.0,0.0127350087189445,0.0141746684956561,0.0004572473708276,0.0023575435189648,0.0037692341100555,0.988105351377672,0.894864635835959,0.345737515797231,0.790453963272237,0.0213382106386222,0.0,0.219468781669699,0.631715916520968,0.0897735754088576,0.365277485221731,-0.423133097766324,0.0057204041030091,0.282784940363803,0.151434938321006,0.873605949743013,0.754315402088856,0.24497719403956,0.492630838334276,0.039647828139856,1.0,99.9875728740791,0.0023575435189648,0.0037692341100555,0.0001665149605362,0.0998431994615883,0.985802469135801,0.491046265120339,0.0012345679012344,0.0,0.724197530864198,-0.0346129502199905,0.0030034213012948,recomb81_Dterm_Frand_1,NoElitism
recomb81_Dterm_Frand_2,recomb81_Dterm_Frand_2,recomb81_Dterm_Frand_2,0.0,0.99966,0.00034,20.253402,20.256718,0.813229217988845,0.50051368908445,0.0,0.0124513294540877,0.0138698369151044,0.0004572473708276,0.002364424551339,0.0037689199796404,0.988688726761913,0.894584595269306,0.346597620274689,0.7938872140102,0.0222527053802774,0.0,0.247474159586822,0.635163858484181,0.098610177988336,0.368258985119226,-0.423337199702819,-0.0114642527742459,0.282269198506967,0.147470505219299,0.87331771506901,0.753427885993814,0.24497719403956,0.4880804158738,0.0417388411288951,1.0,99.9832017275731,0.002364424551339,0.0037689199796404,0.0009231202771481,-0.0161025225254518,0.985432098765431,0.498316498316498,-0.0012345679012346,0.0111111111111111,0.737283950617284,-0.0376049456275208,0.0,recomb81_Dterm_Frand_2,NoElitism
recomb81_Dterm_Frand_2_dual,recomb81_Dterm_Frand_2,recomb81_Dterm_Frand_2_dual,0.0,0.99966,0.00034,20.253402,20.256718,0.813229217988845,0.50051368908445,0.0,0.0124513294540877,0.0138698369151044,0.0004572473708276,0.002364424551339,0.0037689199796404,0.988688726761913,0.894584595269306,0.346597620274689,0.7938872140102,0.0222527053802774,0.0,0.247474159586822,0.635163858484181,0.098610177988336,0.368258985119226,-0.423337199702819,-0.0114642527742459,0.282269198506967,0.147470505219299,0.87331771506901,0.753427885993814,0.24497719403956,0.4880804158738,0.0417388411288951,1.0,99.9832017275731,0.002364424551339,0.0037689199796404,0.0009231202771481,-0.0161025225254518,0.985432098765431,0.498316498316498,-0.0012345679012346,0.0111111111111111,0.737283950617284,-0.0376049456275208,0.0,recomb81_Dterm_Frand_2,NoElitism
recomb81_Dterm_Frand_3,recomb81_Dterm_Frand_3,recomb81_Dterm_Frand_3,0.0,0.999743,0.000257,20.252566,20.255067,0.81260240435909,0.500059116000961,0.0,0.0113978481810887,0.0135650053345527,0.0004572473708276,0.0023762950360215,0.0038432741138778,0.988698588905449,0.89318572963326,0.343505922574271,0.792249781474237,0.0240816948635879,0.0,0.268791940733524,0.627997300612066,0.0980798639605415,0.366599027357196,-0.422414386374675,-0.0128886871656967,0.280927830727394,0.149982725686421,0.873345908650997,0.751845628210975,0.24497719403956,0.488683622847053,0.0415625603379006,1.0,99.9873297886838,0.0023762950360215,0.0038432741138778,0.0010020496902159,-0.135159570710249,0.986543209876542,0.502350667165482,0.0098765432098764,0.0074074074074072,0.737654320987654,-0.0385805631461786,0.0034198898908395,recomb81_Dterm_Frand_3,NoElitism
recomb81_Dterm_Frand_3_dual,recomb81_Dterm_Frand_3,recomb81_Dterm_Frand_3_dual,0.0,0.999743,0.000257,20.252566,20.255067,0.81260240435909,0.500059116000961,0.0,0.0113978481810887,0.0135650053345527,0.0004572473708276,0.0023762950360215,0.0038432741138778,0.988698588905449,0.89318572963326,0.343505922574271,0.792249781474237,0.0240816948635879,0.0,0.268791940733524,0.627997300612066,0.0980798639605415,0.366599027357196,-0.422414386374675,-0.0128886871656967,0.280927830727394,0.149982725686421,0.873345908650997,0.751845628210975,0.24497719403956,0.488683622847053,0.0415625603379006,1.0,99.9873297886838,0.0023762950360215,0.0038432741138778,0.0010020496902159,-0.135159570710249,0.986543209876542,0.502350667165482,0.0098765432098764,0.0074074074074072,0.737654320987654,-0.0385805631461786,0.0034198898908395,recomb81_Dterm_Frand_3,NoElitism
recomb81_Dterm_Frand_4,recomb81_Dterm_Frand_4,recomb81_Dterm_Frand_4,0.0,0.999732,0.000268,20.252679,20.255292,0.812820412845937,0.486067852821937,0.0,0.0120595228033442,0.0141746684956561,0.0004572473708276,0.0023748803112342,0.003747589288556,0.988962609994923,0.892257812473931,0.344182356004724,0.790657613501874,0.0225575369608291,0.0,0.223536471621178,0.640795839827508,0.0935546941480601,0.375033111225056,-0.420945976360583,0.0026398079018979,0.279570293208203,0.152747531130438,0.873731267417178,0.760200038937291,0.24497719403956,0.49041548297923,0.0404435878777243,1.0,99.9867684086336,0.0023748803112342,0.003747589288556,0.0006471954893367,0.0940848686687123,0.985802469135801,0.500261878039656,-1.77635683940025e-16,0.0061728395061729,0.751111111111111,-0.0399434444378408,0.0,recomb81_Dterm_Frand_4,NoElitism
recomb81_Dterm_Frand_4_dual,recomb81_Dterm_Frand_4,recomb81_Dterm_Frand_4_dual,0.0,0.999732,0.000268,20.252679,20.255292,0.812820412845937,0.486067852821937,0.0,0.0120595228033442,0.0141746684956561,0.0004572473708276,0.0023748803112342,0.003747589288556,0.988962609994923,0.892257812473931,0.344182356004724,0.790657613501874,0.0225575369608291,0.0,0.223536471621178,0.640795839827508,0.0935546941480601,0.375033111225056,-0.420945976360583,0.0026398079018979,0.279570293208203,0.152747531130438,0.873731267417178,0.760200038937291,0.24497719403956,0.49041548297923,0.0404435878777243,1.0,99.9867684086336,0.0023748803112342,0.003747589288556,0.0006471954893367,0.0940848686687123,0.985802469135801,0.500261878039656,-1.77635683940025e-16,0.0061728395061729,0.751111111111111,-0.0399434444378408,0.0,recomb81_Dterm_Frand_4,NoElitism
recomb81_Dterm_Frand_5,recomb81_Dterm_Frand_5,recomb81_Dterm_Frand_5,0.0,0.999534,0.000466,20.25466,20.259203,0.812874762662627,0.490973881307477,0.0,0.0127599426684821,0.0138698369151044,0.0004572473708276,0.0023762290975247,0.0038578256848589,0.988780962415871,0.893174503071557,0.344421239198091,0.790911309617891,0.0210333790580704,0.0,0.24213040618942,0.624171907320067,0.0942531693938742,0.363452640450002,-0.421126483420677,0.0074281300338554,0.279955044523945,0.151274741950633,0.873989212545517,0.751193189142674,0.24497719403956,0.493541616091705,0.0399545869315391,1.0,99.9769876110321,0.0023762290975247,0.0038578256848589,0.002464449310935,0.0960335742203678,0.985679012345678,0.490803092654944,0.0061728395061727,0.0049382716049382,0.757901234567901,-0.0338679474078217,0.0049665223345185,recomb81_Dterm_Frand_5,NoElitism
recomb81_Dterm_Frand_5_dual,recomb81_Dterm_Frand_5,recomb81_Dterm_Frand_5_dual,0.0,0.999534,0.000466,20.25466,20.259203,0.812874762662627,0.490973881307477,0.0,0.0127599426684821,0.0138698369151044,0.0004572473708276,0.0023762290975247,0.0038578256848589,0.988780962415871,0.893174503071557,0.344421239198091,0.790911309617891,0.0210333790580704,0.0,0.24213040618942,0.624171907320067,0.0942531693938742,0.363452640450002,-0.421126483420677,0.0074281300338554,0.279955044523945,0.151274741950633,0.873989212545517,0.751193189142674,0.24497719403956,0.493541616091705,0.0399545869315391,1.0,99.9769876110321,0.0023762290975247,0.0038578256848589,0.002464449310935,0.0960335742203678,0.985679012345678,0.490803092654944,0.0061728395061727,0.0049382716049382,0.757901234567901,-0.0338679474078217,0.0049665223345185,recomb81_Dterm_Frand_5,NoElitism
recomb81_Dterm_Fstrp_1,recomb81_Dterm_Fstrp_1,recomb81_Dterm_Fstrp_1,0.0,0.999568,0.000432,20.254325,20.258541,0.813597851528118,0.061462664914284,0.0,0.0,0.0126505105928974,0.800335314738607,0.0023552327017436,0.0301810563656802,0.988660275015917,0.514296747223848,0.345844839659714,0.0541235135596667,0.0237768632830361,0.0295686633135193,0.411276366875893,0.000436312751546,0.113642182734061,0.0328998318452979,-0.423205034981787,0.611209160425984,0.282580125608827,0.531393315967251,0.873649972246072,0.888945163246817,0.24497719403956,0.492567552504494,0.0352352520917808,1.0,99.9786440777592,0.0023552327017436,0.0301810563656802,0.0017250331223041,-0.0020681096999281,0.987407407407407,0.507332585110363,0.0086419753086419,0.0012345679012344,0.875308641975308,-0.0589920654537314,0.0041612437347157,recomb81_Dterm_Fstrp_1,NoElitism
recomb81_Dterm_Fstrp_1_dual,recomb81_Dterm_Fstrp_1,recomb81_Dterm_Fstrp_1_dual,0.0,0.999568,0.000432,20.254325,20.258541,0.813597851528118,0.061462664914284,0.0,0.0,0.0126505105928974,0.800335314738607,0.0023552327017436,0.0301810563656802,0.988660275015917,0.514296747223848,0.345844839659714,0.0541235135596667,0.0237768632830361,0.0295686633135193,0.411276366875893,0.000436312751546,0.113642182734061,0.0328998318452979,-0.423205034981787,0.611209160425984,0.282580125608827,0.531393315967251,0.873649972246072,0.888945163246817,0.24497719403956,0.492567552504494,0.0352352520917808,1.0,99.9786440777592,0.0023552327017436,0.0301810563656802,0.0017250331223041,-0.0020681096999281,0.987407407407407,0.507332585110363,0.0086419753086419,0.0012345679012344,0.875308641975308,-0.0589920654537314,0.0041612437347157,recomb81_Dterm_Fstrp_1,NoElitism
recomb81_Dterm_Fstrp_2,recomb81_Dterm_Fstrp_2,recomb81_Dterm_Fstrp_2,0.0,0.999663,0.000337,20.253368,20.256651,0.813103977106914,0.0393390682735871,0.0,0.0,0.0126505105928974,0.872275567748819,0.002361548485861,0.0379035305786847,0.988636540798548,0.0857576302761419,0.345995617308511,0.034291618556521,0.0216430422191739,0.0371894528273129,0.414877952232687,0.0002559822118246,0.115699096783907,0.0305807747678236,-0.422220421281816,0.681706237070147,0.280878690907785,0.665718886602368,0.87385810789808,0.926887546564579,0.24497719403956,0.463399163216027,0.0466710144896517,1.0,99.9833687154487,0.002361548485861,0.0379035305786847,0.0005284263849535,0.0703694473595864,0.988148148148148,0.491735253772291,0.0061728395061729,0.0074074074074076,0.825925925925926,-0.0400314728996747,0.009979344147072,recomb81_Dterm_Fstrp_2,NoElitism
recomb81_Dterm_Fstrp_2_dual,recomb81_Dterm_Fstrp_2,recomb81_Dterm_Fstrp_2_dual,0.0,0.999663,0.000337,20.253368,20.256651,0.813103977106914,0.0393390682735871,0.0,0.0,0.0126505105928974,0.872275567748819,0.002361548485861,0.0379035305786847,0.988636540798548,0.0857576302761419,0.345995617308511,0.034291618556521,0.0216430422191739,0.0371894528273129,0.414877952232687,0.0002559822118246,0.115699096783907,0.0305807747678236,-0.422220421281816,0.681706237070147,0.280878690907785,0.665718886602368,0.87385810789808,0.926887546564579,0.24497719403956,0.463399163216027,0.0466710144896517,1.0,99.9833687154487,0.002361548485861,0.0379035305786847,0.0005284263849535,0.0703694473595864,0.988148148148148,0.491735253772291,0.0061728395061729,0.0074074074074076,0.825925925925926,-0.0400314728996747,0.009979344147072,recomb81_Dterm_Fstrp_2,NoElitism
recomb81_Dterm_Fstrp_3,recomb81_Dterm_Fstrp_3,recomb81_Dterm_Fstrp_3,0.0,0.998945,0.001055,20.260551,20.27083,0.812822775881443,0.148201655819202,0.0,0.0,0.0138698369151044,0.554945892394452,0.0023511084393439,0.0172106160433572,0.988507803109818,0.876766311918365,0.346052265813694,0.138455869913234,0.0213382106386222,0.0106691053193111,0.250887413681864,0.0013980258035559,0.101176147294138,0.0390939585548059,-0.422891733608481,0.389482025730297,0.281536608135551,0.23928452542904,0.875153694201875,0.780143144419513,0.24497719403956,0.529894034363184,0.0143344448655651,1.0,99.9478979987376,0.0023511084393439,0.0172106160433572,0.0073073354582413,-0.0184397633476644,0.987407407407407,0.502026437211622,0.0012345679012344,-0.0074074074074076,0.884074074074073,-0.0676799243015472,0.0094166780832825,recomb81_Dterm_Fstrp_3,NoElitism
